track,fin,start,manu,manu_avg_fin_track,manu_avg_fin,avg_fin_track,manu_track_delta
Auto Club,0.5897435897435898,0.3589743589743589,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.6153846153846153,0.4871794871794871,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.641025641025641,0.5384615384615384,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.6666666666666666,0.641025641025641,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.6923076923076923,0.5641025641025641,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.717948717948718,0.9487179487179487,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.7435897435897435,0.7435897435897435,Toyota,0.4241153743452546,0.0,0.625630142054332,0.5564127513668798
Auto Club,0.7692307692307692,0.6666666666666666,Ford,0.5031989280950795,0.5581280960966071,0.625630142054332,0.47251181540172366
Auto Club,0.7948717948717948,0.6923076923076923,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
Auto Club,0.8205128205128205,0.6153846153846153,Chevrolet,0.6142676600552532,1.0,0.625630142054332,0.35469372625335926
