manu_avg_fin_track,manu_avg_fin_track_type,manu_avg_start_track,avg_fin_track,manu_track_delta,track_Atlanta,track_Auto Club,track_Bristol,track_Bristol Dirt,track_COTA,track_Charlotte,track_Charlotte Roval,track_Chicago Street Course,track_Chicagoland,track_Darlington,track_Daytona,track_Daytona Road Course,track_Dover,track_Gateway,track_Homestead,track_Indianapolis,track_Indianapolis Road Course,track_Iowa,track_Kansas,track_Kentucky,track_Las Vegas,track_Martinsville,track_Michigan,track_Nashville,track_New Hampshire,track_Phoenix,track_Pocono,track_Richmond,track_Road America,track_Sonoma,track_Talladega,track_Texas,track_Watkins Glen,track_type_intermediate,track_type_long intermediate,track_type_road course,track_type_short intermediate,track_type_short track,track_type_superspeedway,manu_Chevrolet,manu_Ford,manu_Toyota
0.295990329560609,0.1952975342662246,0.4852327833038181,0.9133580910265272,0.8008525623204523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.4812958543039485,0.7959973704582199,0.7127342314758114,0.6164844503409812,0.4923084051524419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.7308046230477869,0.9788578603277354,0.8210349050826697,0.7040345693498828,0.2606338615512927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.304791214207885,0.5756171258318061,0.4484843845682791,0.7701476450977172,0.737501158372718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.7654986014348852,0.9788578603277354,0.8519908979569111,1.0,0.3354647391344639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3200758875445006,0.0105552980032856,0.4902531128801797,0.7683947810945915,0.7206236678713743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.5889573377596744,0.5756171258318061,0.6430431411765365,0.6775874687627725,0.4011328885182096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.7895776685210085,0.8733592739185236,0.7976903725525892,0.6088376556996575,0.1623806876100454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.5046329423376961,0.6037486203952729,0.6417956678391885,0.4158570764660263,0.3918774905013437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.4617749947431229,0.5756171258318061,0.4538547071905112,0.6398690725001774,0.5218353257344083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
